% Model:              20150806_thermoelastic_damping_3d.mph
% Version:            COMSOL 5.0.0.243
% Date:               Aug 13 2015, 12:33
% Dimension:          1
% Nodes:              1001
% Expressions:        1
% Description:        Point graph
% X                       Height
1627079.4                 2.0345584311518392E-10
1627079.6                 1.9853781537457678E-10
1627079.8                 1.938493921999935E-10
1627080                   1.8937503143059823E-10
1627080.2                 1.8510054777920266E-10
1627080.4                 1.8101296952992044E-10
1627080.6                 1.771004128154304E-10
1627080.8                 1.7335197105991505E-10
1627081                   1.6975761745786885E-10
1627081.2                 1.6630811882864858E-10
1627081.4                 1.629949592866216E-10
1627081.6                 1.5981027247741894E-10
1627081.8                 1.5674678130706844E-10
1627082                   1.5379774417257996E-10
1627082.2                 1.5095690696232073E-10
1627082.4                 1.4821846007498937E-10
1627082.6                 1.4557699987538628E-10
1627082.8                 1.4302749408012365E-10
1627083                   1.4056525057446618E-10
1627083.2                 1.3818588932730613E-10
1627083.4                 1.3588531701360354E-10
1627083.6                 1.336597040593138E-10
1627083.8                 1.315054638571572E-10
1627084                   1.294192338828657E-10
1627084.2                 1.273978585598254E-10
1627084.4                 1.254383736533191E-10
1627084.6                 1.2353799204918473E-10
1627084.8                 1.2169409078696117E-10
1627085                   1.199041991900604E-10
1627085.2                 1.1816598802670778E-10
1627085.4                 1.1647725957005E-10
1627085.6                 1.1483593848144137E-10
1627085.8                 1.1324006344794494E-10
1627086                   1.1168777947577403E-10
1627086.2                 1.101773308154641E-10
1627086.4                 1.0870705443405032E-10
1627086.6                 1.0727537399398675E-10
1627086.8                 1.0588079430167292E-10
1627087                   1.0452189616011382E-10
1627087.2                 1.0319733162246899E-10
1627087.4                 1.0190581958838595E-10
1627087.6                 1.0064614172195244E-10
1627087.8                 9.941713867134145E-11
1627088                   9.821770654383574E-11
1627088.2                 9.704679364341805E-11
1627088.4                 9.590339742875442E-11
1627088.6                 9.478656168089975E-11
1627088.8                 9.369537387037125E-11
1627089                   9.262896268904558E-11
1627089.2                 9.158649575908654E-11
1627089.4                 9.056717748674906E-11
1627089.6                 8.957024705627673E-11
1627089.8                 8.85949765589817E-11
1627090                   8.764066923054281E-11
1627090.2                 8.670665781091857E-11
1627090.4                 8.57923030013232E-11
1627090.6                 8.489699201683092E-11
1627090.8                 8.402013723283107E-11
1627091                   8.316117490349188E-11
1627091.2                 8.231956396730927E-11
1627091.4                 8.149478491874545E-11
1627091.6                 8.068633874642722E-11
1627091.8                 7.989374593794539E-11
1627092                   7.911654553301744E-11
1627092.2                 7.835429423998372E-11
1627092.4                 7.760656559791241E-11
1627092.6                 7.687294918585636E-11
1627092.8                 7.615304988035221E-11
1627093                   7.544648714556415E-11
1627093.2                 7.475289437052857E-11
1627093.4                 7.407191823821846E-11
1627093.6                 7.340321812854941E-11
1627093.8                 7.274646555701156E-11
1627094                   7.210134363533027E-11
1627094.2                 7.146754656791024E-11
1627094.4                 7.084477917065744E-11
1627094.6                 7.023275641459745E-11
1627094.8                 6.963120299628503E-11
1627095                   6.903985292297977E-11
1627095.2                 6.845844912555686E-11
1627095.4                 6.788674308724165E-11
1627095.6                 6.732449449070297E-11
1627095.8                 6.677147088564888E-11
1627096                   6.622744736615772E-11
1627096.2                 6.569220626992205E-11
1627096.4                 6.516553688870531E-11
1627096.6                 6.464723519255968E-11
1627096.8                 6.413710356999585E-11
1627097                   6.363495057437332E-11
1627097.2                 6.314059068791706E-11
1627097.4                 6.265384409366627E-11
1627097.6                 6.21745364578563E-11
1627097.8                 6.170249872491118E-11
1627098                   6.123756691618024E-11
1627098.2                 6.077958194309668E-11
1627098.4                 6.032838942590888E-11
1627098.6                 5.988383952040752E-11
1627098.8                 5.944578675477169E-11
1627099                   5.901408986840939E-11
1627099.2                 5.858861166278263E-11
1627099.4                 5.8169218856098044E-11
1627099.6                 5.7755781944183705E-11
1627099.8                 5.7348175069605886E-11
1627100                   5.6946275891535926E-11
1627100.2                 5.6549965465725723E-11
1627100.4                 5.6159128127099723E-11
1627100.6                 5.57736513771794E-11
1627100.8                 5.5393425778307966E-11
1627101                   5.501834484774446E-11
1627101.2                 5.4648304960397995E-11
1627101.4                 5.4283205253262716E-11
1627101.6                 5.392294753365957E-11
1627101.8                 5.356743619316448E-11
1627102                   5.321657812078156E-11
1627102.2                 5.287028262359498E-11
1627102.4                 5.252846134844516E-11
1627102.6                 5.219102820662784E-11
1627102.8                 5.185789930340696E-11
1627103                   5.152899286633572E-11
1627103.2                 5.120422918012257E-11
1627103.4                 5.088353052202196E-11
1627103.6                 5.0566821099644063E-11
1627103.8                 5.025402699288634E-11
1627104                   4.994507609437154E-11
1627104.2                 4.963989805567164E-11
1627104.4                 4.9338424233688096E-11
1627104.6                 4.904058763897983E-11
1627104.8                 4.8746322887660326E-11
1627105                   4.845556615159663E-11
1627105.2                 4.816825511377156E-11
1627105.4                 4.7884328923528366E-11
1627105.6                 4.7603728153395703E-11
1627105.8                 4.7326394759033104E-11
1627106                   4.705227203734618E-11
1627106.2                 4.678130458924753E-11
1627106.4                 4.651343828209855E-11
1627106.6                 4.6248620213441336E-11
1627106.8                 4.59867986774842E-11
1627107                   4.572792312967802E-11
1627107.2                 4.5471944155502966E-11
1627107.4                 4.5218813438789355E-11
1627107.6                 4.4968483731097294E-11
1627107.8                 4.472090882354803E-11
1627108                   4.447604351670446E-11
1627108.2                 4.423384359429412E-11
1627108.4                 4.3994265796359134E-11
1627108.6                 4.375726779328094E-11
1627108.8                 4.352280816200386E-11
1627109                   4.329084636029633E-11
1627109.2                 4.306134270453768E-11
1627109.4                 4.2834258346857024E-11
1627109.6                 4.2609555252998383E-11
1627109.8                 4.238719618217243E-11
1627110                   4.216714466495384E-11
1627110.2                 4.1949364984431637E-11
1627110.4                 4.173382215665954E-11
1627110.6                 4.152048191171218E-11
1627110.8                 4.1309310676548315E-11
1627111                   4.1100275555942354E-11
1627111.2                 4.0893344316431363E-11
1627111.4                 4.068848536952778E-11
1627111.6                 4.048566775544044E-11
1627111.8                 4.028486112844873E-11
1627112                   4.008603574037794E-11
1627112.2                 3.988916242688242E-11
1627112.4                 3.969421259297346E-11
1627112.6                 3.950115819897536E-11
1627112.8                 3.930997174800221E-11
1627113                   3.912062627157676E-11
1627113.2                 3.893309531787256E-11
1627113.4                 3.874735293919066E-11
1627113.6                 3.856337367979907E-11
1627113.8                 3.8381132565177456E-11
1627114                   3.8200605089449374E-11
1627114.2                 3.8021767205274595E-11
1627114.4                 3.7844595312973373E-11
1627114.6                 3.766906624995851E-11
1627114.8                 3.749515728147294E-11
1627115                   3.7322846089562957E-11
1627115.2                 3.715211076436549E-11
1627115.4                 3.698292979463029E-11
1627115.6                 3.6815282058505314E-11
1627115.8                 3.664914681553871E-11
1627116                   3.648450369696712E-11
1627116.2                 3.632133269818627E-11
1627116.4                 3.615961417046459E-11
1627116.6                 3.5999328812881805E-11
1627116.8                 3.584045766540631E-11
1627117                   3.5682982100310004E-11
1627117.2                 3.5526883815646267E-11
1627117.4                 3.5372144827982034E-11
1627117.6                 3.521874746532364E-11
1627117.8                 3.5066674361111345E-11
1627118                   3.4915908446602694E-11
1627118.2                 3.476643294521112E-11
1627118.4                 3.461823136611208E-11
1627118.6                 3.447128749801612E-11
1627118.8                 3.432558540394863E-11
1627119                   3.418110941446905E-11
1627119.2                 3.4037844122746684E-11
1627119.4                 3.389577437891938E-11
1627119.6                 3.3754885284596604E-11
1627119.8                 3.3615162188313096E-11
1627120                   3.347659067947194E-11
1627120.2                 3.333915658405393E-11
1627120.4                 3.32028459596262E-11
1627120.6                 3.306764509047626E-11
1627120.8                 3.2933540483645594E-11
1627121                   3.280051886350195E-11
1627121.2                 3.266856716799462E-11
1627121.4                 3.253767254422598E-11
1627121.6                 3.240782234413271E-11
1627121.8                 3.2279004121020037E-11
1627122                   3.215120562468232E-11
1627122.2                 3.202441479813017E-11
1627122.4                 3.189861977365129E-11
1627122.6                 3.177380886896709E-11
1627122.8                 3.1649970584200486E-11
1627123                   3.152709359747592E-11
1627123.2                 3.140516676205516E-11
1627123.4                 3.12841791028245E-11
1627123.6                 3.116411981286606E-11
1627123.8                 3.104497825080156E-11
1627124                   3.092674393681293E-11
